#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	Assembly_name	Gene_observation_ID
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1401-PRJ1139-Staphylococcus-aureus-1D-1412_R1_001.fa	NODE_5_length_259423_cov_11.208989	152418	153056	+	fusC_1_KF527883	1-639/639	===============	0/0	100.00	100.00	user_db	fusC_1_KF527883	ODID_ERR4014747	i3119
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1402-PRJ1139-Staphylococcus-aureus-1D-1413_R1_001.fa	NODE_4_length_304361_cov_17.676877	16489	17386	+	blaZ_29_JDXN01000019	3-900/900	===============	0/0	99.78	98.89	user_db	blaZ_29_JDXN01000019	ODID_ERR4014748	i3120
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1403-PRJ1139-Streptococcus-dysgalactiae-1D-1414_R1_001.fa	NODE_12_length_76729_cov_12.044555	71341	72228	+	blaZ_138_CP003979	1-888/888	===============	0/0	100.00	99.89	user_db	blaZ_138_CP003979	ODID_ERR4014749	i3121
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1404-PRJ1139-Staphylococcus-aureus-1D-1415_R1_001.fa	NODE_15_length_20778_cov_46.584040	12504	13391	+	blaZ_79_KU607584	1-888/888	===============	0/0	100.00	99.21	user_db	blaZ_79_KU607584	ODID_ERR4014750	i3122
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1404-PRJ1139-Staphylococcus-aureus-1D-1415_R1_001.fa	NODE_2_length_587467_cov_9.325614	155855	156493	+	fusC_1_KF527883	1-639/639	===============	0/0	100.00	100.00	user_db	fusC_1_KF527883	ODID_ERR4014750	i3123
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1406-PRJ1139-Enterococcus-faecium-1D-1417_R1_001.fa	NODE_103_length_4966_cov_16.414755	2108	2870	-	erm(B)_18_X66468	1-762/762	========/======	1/1	100.00	99.08	user_db	erm(B)_18_X66468	ODID_ERR4014752	i3124
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1406-PRJ1139-Enterococcus-faecium-1D-1417_R1_001.fa	NODE_18_length_47806_cov_5.307452	13091	13639	+	aac(6')-Ii_1_L12710	1-549/549	===============	0/0	100.00	99.64	user_db	aac(6')-Ii_1_L12710	ODID_ERR4014752	i3125
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1406-PRJ1139-Enterococcus-faecium-1D-1417_R1_001.fa	NODE_24_length_39480_cov_4.235306	24456	25238	+	ant(9)-Ia_1_X02588	1-783/783	===============	0/0	100.00	100.00	user_db	ant(9)-Ia_1_X02588	ODID_ERR4014752	i3126
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1406-PRJ1139-Enterococcus-faecium-1D-1417_R1_001.fa	NODE_24_length_39480_cov_4.235306	25364	26095	-	erm(A)_1_X03216	1-732/732	===============	0/0	100.00	100.00	user_db	erm(A)_1_X03216	ODID_ERR4014752	i3127
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1406-PRJ1139-Enterococcus-faecium-1D-1417_R1_001.fa	NODE_4_length_96164_cov_5.625707	77334	77831	+	dfrG_1_AB205645	1-498/498	===============	0/0	100.00	100.00	user_db	dfrG_1_AB205645	ODID_ERR4014752	i3128
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1406-PRJ1139-Enterococcus-faecium-1D-1417_R1_001.fa	NODE_6_length_85174_cov_5.482169	12975	14453	+	msr(C)_1_AY004350	1-1479/1479	===============	0/0	100.00	98.92	user_db	msr(C)_1_AY004350	ODID_ERR4014752	i3129
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1407-PRJ1139-Streptococcus-agalactiae-1D-1418_R1_001.fa	NODE_2_length_283635_cov_8.446308	118517	120436	+	tet(M)_4_X75073	1-1920/1920	===============	0/0	100.00	99.90	user_db	tet(M)_4_X75073	ODID_ERR4014753	i3130
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1407-PRJ1139-Streptococcus-agalactiae-1D-1418_R1_001.fa	NODE_3_length_242036_cov_7.577560	13010	13945	-	mre(A)_1_U92073	1-936/936	===============	0/0	100.00	100.00	user_db	mre(A)_1_U92073	ODID_ERR4014753	i3131
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1408-PRJ1139-Staphylococcus-aureus-1D-1419_R1_001.fa	NODE_16_length_20776_cov_41.136762	6764	7651	-	blaZ_79_KU607584	1-888/888	===============	0/0	100.00	99.10	user_db	blaZ_79_KU607584	ODID_ERR4014754	i3132
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1408-PRJ1139-Staphylococcus-aureus-1D-1419_R1_001.fa	NODE_9_length_104973_cov_7.805620	11523	12161	-	fusC_1_KF527883	1-639/639	===============	0/0	100.00	99.84	user_db	fusC_1_KF527883	ODID_ERR4014754	i3133
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1409-PRJ1139-Staphylococcus-aureus-1D-1420_R1_001.fa	NODE_18_length_20857_cov_67.637868	12681	13568	+	blaZ_79_KU607584	1-888/888	===============	0/0	100.00	99.21	user_db	blaZ_79_KU607584	ODID_ERR4014755	i3134
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1412-PRJ1139-Staphylococcus-aureus-1D-1423_R1_001.fa	NODE_1_length_489229_cov_7.337355	121871	122758	-	blaZ_78_KU607301	1-888/888	===============	0/0	100.00	99.66	user_db	blaZ_78_KU607301	ODID_ERR4014758	i3135
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1413-PRJ1139-Staphylococcus-aureus-1D-1424_R1_001.fa	NODE_14_length_22707_cov_19.967139	3639	4526	-	blaZ_79_KU607584	1-888/888	===============	0/0	100.00	99.89	user_db	blaZ_79_KU607584	ODID_ERR4014759	i3136
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1414-PRJ1139-Staphylococcus-aureus-1D-1425_R1_001.fa	NODE_12_length_21985_cov_26.826059	15920	16819	+	blaZ_29_JDXN01000019	1-900/900	===============	0/0	100.00	99.89	user_db	blaZ_29_JDXN01000019	ODID_ERR4014760	i3137
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1415-PRJ1139-Streptococcus-agalactiae-1D-1426_R1_001.fa	NODE_5_length_182375_cov_13.047024	11291	13210	-	tet(M)_2_X90939	1-1920/1920	===============	0/0	100.00	98.12	user_db	tet(M)_2_X90939	ODID_ERR4014761	i3138
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1415-PRJ1139-Streptococcus-agalactiae-1D-1426_R1_001.fa	NODE_8_length_93707_cov_10.134334	31627	32562	-	mre(A)_1_U92073	1-936/936	===============	0/0	100.00	100.00	user_db	mre(A)_1_U92073	ODID_ERR4014761	i3139
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1416-PRJ1139-Staphylococcus-aureus-1D-1427_R1_001.fa	NODE_20_length_20857_cov_38.240859	1623	2510	+	blaZ_79_KU607584	1-888/888	===============	0/0	100.00	99.21	user_db	blaZ_79_KU607584	ODID_ERR4014762	i3140
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1421-PRJ1139-Streptococcus-agalactiae-1D-1432_R1_001.fa	NODE_1_length_506453_cov_8.152710	404130	406049	-	tet(M)_4_X75073	1-1920/1920	===============	0/0	100.00	99.90	user_db	tet(M)_4_X75073	ODID_ERR4014767	i3141
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1421-PRJ1139-Streptococcus-agalactiae-1D-1432_R1_001.fa	NODE_2_length_381408_cov_6.659414	120264	121199	+	mre(A)_1_U92073	1-936/936	===============	0/0	100.00	100.00	user_db	mre(A)_1_U92073	ODID_ERR4014767	i3142
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1421-PRJ1139-Streptococcus-agalactiae-1D-1432_R1_001.fa	NODE_2_length_381408_cov_6.659414	370701	372164	-	msr(D)_3_AF227520	1-1464/1464	===============	0/0	100.00	100.00	user_db	msr(D)_3_AF227520	ODID_ERR4014767	i3143
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1421-PRJ1139-Streptococcus-agalactiae-1D-1432_R1_001.fa	NODE_2_length_381408_cov_6.659414	372284	373501	-	mef(A)_3_AF227520	1-1218/1218	===============	0/0	100.00	99.92	user_db	mef(A)_3_AF227520	ODID_ERR4014767	i3144
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1423-PRJ1139-Streptococcus-agalactiae-1D-1434_R1_001.fa	NODE_1_length_682104_cov_12.211029	123067	124002	+	mre(A)_1_U92073	1-936/936	===============	0/0	100.00	100.00	user_db	mre(A)_1_U92073	ODID_ERR4014769	i3145
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1423-PRJ1139-Streptococcus-agalactiae-1D-1434_R1_001.fa	NODE_1_length_682104_cov_12.211029	151874	153091	+	mef(A)_2_U83667	1-1218/1218	===============	0/0	100.00	100.00	user_db	mef(A)_2_U83667	ODID_ERR4014769	i3146
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1423-PRJ1139-Streptococcus-agalactiae-1D-1434_R1_001.fa	NODE_1_length_682104_cov_12.211029	153211	154674	+	msr(D)_2_AF274302	1-1464/1464	===============	0/0	100.00	100.00	user_db	msr(D)_2_AF274302	ODID_ERR4014769	i3147
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1423-PRJ1139-Streptococcus-agalactiae-1D-1434_R1_001.fa	NODE_1_length_682104_cov_12.211029	181910	183829	-	tet(M)_7_FN433596	1-1920/1920	===============	0/0	100.00	100.00	user_db	tet(M)_7_FN433596	ODID_ERR4014769	i3148
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1425-PRJ1139-Streptococcus-agalactiae-1D-1436_R1_001.fa	NODE_16_length_46997_cov_11.078088	25599	27518	-	tet(M)_4_X75073	1-1920/1920	===============	0/0	100.00	99.90	user_db	tet(M)_4_X75073	ODID_ERR4014771	i3149
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1425-PRJ1139-Streptococcus-agalactiae-1D-1436_R1_001.fa	NODE_1_length_302650_cov_10.552381	48785	49516	-	erm(A)_2_AF002716	1-732/732	===============	0/0	100.00	99.86	user_db	erm(A)_2_AF002716	ODID_ERR4014771	i3150
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1425-PRJ1139-Streptococcus-agalactiae-1D-1436_R1_001.fa	NODE_7_length_103636_cov_9.759518	71076	72011	+	mre(A)_1_U92073	1-936/936	===============	0/0	100.00	100.00	user_db	mre(A)_1_U92073	ODID_ERR4014771	i3151
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1426-PRJ1139-Staphylococcus-aureus-1D-1437_R1_001.fa	NODE_1_length_228162_cov_7.023110	121677	122564	-	blaZ_78_KU607301	1-888/888	===============	0/0	100.00	99.66	user_db	blaZ_78_KU607301	ODID_ERR4014772	i3152
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1427-PRJ1139-Staphylococcus-aureus-1D-1438_R1_001.fa	NODE_1_length_226239_cov_8.882770	121025	121912	-	blaZ_78_KU607301	1-888/888	===============	0/0	100.00	99.66	user_db	blaZ_78_KU607301	ODID_ERR4014773	i3153
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1429-PRJ1139-Staphylococcus-aureus-1D-1440_R1_001.fa	NODE_24_length_20846_cov_107.136976	7408	8295	-	blaZ_79_KU607584	1-888/888	===============	0/0	100.00	99.21	user_db	blaZ_79_KU607584	ODID_ERR4014775	i3154
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1432-PRJ1139-Streptococcus-agalactiae-1D-1443_R1_001.fa	NODE_23_length_38419_cov_6.732189	24939	26858	-	tet(O)_3_Y07780	1-1920/1920	===============	0/0	100.00	100.00	user_db	tet(O)_3_Y07780	ODID_ERR4014778	i3155
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1432-PRJ1139-Streptococcus-agalactiae-1D-1443_R1_001.fa	NODE_2_length_117832_cov_7.703403	85263	86198	+	mre(A)_1_U92073	1-936/936	===============	0/0	100.00	100.00	user_db	mre(A)_1_U92073	ODID_ERR4014778	i3156
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1433-PRJ1139-Staphylococcus-aureus-1D-1444_R1_001.fa	NODE_17_length_25652_cov_153.424290	17303	18190	+	blaZ_79_KU607584	1-888/888	===============	0/0	100.00	99.21	user_db	blaZ_79_KU607584	ODID_ERR4014779	i3157
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1433-PRJ1139-Staphylococcus-aureus-1D-1444_R1_001.fa	NODE_4_length_152557_cov_8.334639	139068	141074	-	mecA_2_NC_002951	1-2007/2007	===============	0/0	100.00	100.00	user_db	mecA_2_NC_002951	ODID_ERR4014779	i3158
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1434-PRJ1139-Staphylococcus-aureus-1D-1445_R1_001.fa	NODE_11_length_23992_cov_117.493023	15629	16516	-	blaZ_79_KU607584	1-888/888	===============	0/0	100.00	99.10	user_db	blaZ_79_KU607584	ODID_ERR4014780	i3159
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1435-PRJ1139-Staphylococcus-aureus-1D-1446_R1_001.fa	NODE_10_length_20778_cov_107.037819	8082	8969	+	blaZ_79_KU607584	1-888/888	===============	0/0	100.00	99.21	user_db	blaZ_79_KU607584	ODID_ERR4014781	i3160
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1435-PRJ1139-Staphylococcus-aureus-1D-1446_R1_001.fa	NODE_11_length_15782_cov_58.060939	5477	6943	-	msr(A)_1_X52085	1-1467/1467	===============	0/0	100.00	99.73	user_db	msr(A)_1_X52085	ODID_ERR4014781	i3161
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1435-PRJ1139-Staphylococcus-aureus-1D-1446_R1_001.fa	NODE_1_length_996401_cov_10.537433	615457	616095	+	fusC_1_KF527883	1-639/639	===============	0/0	100.00	100.00	user_db	fusC_1_KF527883	ODID_ERR4014781	i3162
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1436-PRJ1139-Staphylococcus-aureus-1D-1447_R1_001.fa	NODE_27_length_38295_cov_58.842460	4728	6194	+	msr(A)_1_X52085	1-1467/1467	===============	0/0	100.00	99.73	user_db	msr(A)_1_X52085	ODID_ERR4014782	i3163
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1436-PRJ1139-Staphylococcus-aureus-1D-1447_R1_001.fa	NODE_27_length_38295_cov_58.842460	9614	10511	+	blaZ_29_JDXN01000019	3-900/900	===============	0/0	99.78	98.78	user_db	blaZ_29_JDXN01000019	ODID_ERR4014782	i3164
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1439-PRJ1139-Staphylococcus-aureus-1D-1450_R1_001.fa	NODE_11_length_21956_cov_65.247744	5168	6067	-	blaZ_29_JDXN01000019	1-900/900	===============	0/0	100.00	99.89	user_db	blaZ_29_JDXN01000019	ODID_ERR4014785	i3165
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1441-PRJ1139-Staphylococcus-aureus-1D-1452_R1_001.fa	NODE_3_length_194599_cov_5.720582	55993	56880	+	blaZ_138_CP003979	1-888/888	===============	0/0	100.00	99.78	user_db	blaZ_138_CP003979	ODID_ERR4014787	i3166
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1443-PRJ1139-Streptococcus-agalactiae-1D-1454_R1_001.fa	NODE_2_length_228038_cov_8.459241	16249	18168	+	tet(M)_7_FN433596	1-1920/1920	===============	0/0	100.00	100.00	user_db	tet(M)_7_FN433596	ODID_ERR4014789	i3167
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1443-PRJ1139-Streptococcus-agalactiae-1D-1454_R1_001.fa	NODE_2_length_228038_cov_8.459241	53483	54418	-	mre(A)_1_U92073	1-936/936	===============	0/0	100.00	100.00	user_db	mre(A)_1_U92073	ODID_ERR4014789	i3168
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1444-PRJ1139-Streptococcus-agalactiae-1D-1455_R1_001.fa	NODE_17_length_42787_cov_8.134294	31630	32565	-	mre(A)_1_U92073	1-936/936	===============	0/0	100.00	100.00	user_db	mre(A)_1_U92073	ODID_ERR4014790	i3169
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1444-PRJ1139-Streptococcus-agalactiae-1D-1455_R1_001.fa	NODE_21_length_28576_cov_9.051461	3706	5626	-	tet(M)_4_X75073	1-1920/1920	========/======	1/1	100.00	99.84	user_db	tet(M)_4_X75073	ODID_ERR4014790	i3170
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1444-PRJ1139-Streptococcus-agalactiae-1D-1455_R1_001.fa	NODE_34_length_6841_cov_9.283140	1968	3185	+	mef(A)_1_AJ971089	1-1218/1218	===============	0/0	100.00	99.26	user_db	mef(A)_1_AJ971089	ODID_ERR4014790	i3171
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1444-PRJ1139-Streptococcus-agalactiae-1D-1455_R1_001.fa	NODE_34_length_6841_cov_9.283140	3300	4763	+	msr(D)_2_AF274302	1-1464/1464	===============	0/0	100.00	96.11	user_db	msr(D)_2_AF274302	ODID_ERR4014790	i3172
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1444-PRJ1139-Streptococcus-agalactiae-1D-1455_R1_001.fa	NODE_6_length_118973_cov_8.835989	39772	40503	-	erm(A)_2_AF002716	1-732/732	===============	0/0	100.00	99.86	user_db	erm(A)_2_AF002716	ODID_ERR4014790	i3173
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1445-PRJ1139-Streptococcus-agalactiae-1D-1456_R1_001.fa	NODE_2_length_282532_cov_10.088085	117566	119485	+	tet(M)_4_X75073	1-1920/1920	===============	0/0	100.00	99.90	user_db	tet(M)_4_X75073	ODID_ERR4014791	i3174
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1445-PRJ1139-Streptococcus-agalactiae-1D-1456_R1_001.fa	NODE_4_length_204077_cov_9.679632	37269	38204	-	mre(A)_1_U92073	1-936/936	===============	0/0	100.00	100.00	user_db	mre(A)_1_U92073	ODID_ERR4014791	i3175
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1446-PRJ1139-Streptococcus-agalactiae-1D-1457_R1_001.fa	NODE_1_length_533106_cov_10.108995	171661	172596	+	mre(A)_1_U92073	1-936/936	===============	0/0	100.00	100.00	user_db	mre(A)_1_U92073	ODID_ERR4014792	i3176
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1446-PRJ1139-Streptococcus-agalactiae-1D-1457_R1_001.fa	NODE_4_length_161670_cov_11.655751	17156	19075	+	tet(M)_1_X92947	1-1920/1920	===============	0/0	100.00	99.58	user_db	tet(M)_1_X92947	ODID_ERR4014792	i3177
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1446-PRJ1139-Streptococcus-agalactiae-1D-1457_R1_001.fa	NODE_4_length_161670_cov_11.655751	20157	20919	+	erm(B)_18_X66468	1-762/762	========/======	1/1	100.00	99.61	user_db	erm(B)_18_X66468	ODID_ERR4014792	i3178
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1447-PRJ1139-Staphylococcus-aureus-1D-1458_R1_001.fa	NODE_12_length_22718_cov_113.448232	18180	19067	+	blaZ_79_KU607584	1-888/888	===============	0/0	100.00	99.89	user_db	blaZ_79_KU607584	ODID_ERR4014793	i3179
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1448-PRJ1139-Staphylococcus-aureus-1D-1459_R1_001.fa	NODE_12_length_20779_cov_77.140713	15465	16352	+	blaZ_79_KU607584	1-888/888	===============	0/0	100.00	99.10	user_db	blaZ_79_KU607584	ODID_ERR4014794	i3180
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1448-PRJ1139-Staphylococcus-aureus-1D-1459_R1_001.fa	NODE_1_length_488077_cov_7.689987	262475	263113	-	fusC_1_KF527883	1-639/639	===============	0/0	100.00	100.00	user_db	fusC_1_KF527883	ODID_ERR4014794	i3181
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1449-PRJ1139-Streptococcus-agalactiae-1D-1460_R1_001.fa	NODE_2_length_474234_cov_17.620687	412652	413587	-	mre(A)_1_U92073	1-936/936	===============	0/0	100.00	100.00	user_db	mre(A)_1_U92073	ODID_ERR4014795	i3182
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1449-PRJ1139-Streptococcus-agalactiae-1D-1460_R1_001.fa	NODE_4_length_156199_cov_19.783773	137210	139129	-	tet(M)_13_AM990992	1-1920/1920	===============	0/0	100.00	100.00	user_db	tet(M)_13_AM990992	ODID_ERR4014795	i3183
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1451-PRJ1139-Staphylococcus-aureus-1D-1462_R1_001.fa	NODE_22_length_20857_cov_160.843560	7335	8222	-	blaZ_79_KU607584	1-888/888	===============	0/0	100.00	99.21	user_db	blaZ_79_KU607584	ODID_ERR4014797	i3184
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1456-PRJ1139-Streptococcus-agalactiae-1D-1467_R1_001.fa	NODE_2_length_195231_cov_11.401289	7864	9783	-	tet(O)_3_Y07780	1-1920/1920	===============	0/0	100.00	100.00	user_db	tet(O)_3_Y07780	ODID_ERR4014802	i3185
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1456-PRJ1139-Streptococcus-agalactiae-1D-1467_R1_001.fa	NODE_4_length_181127_cov_9.260972	148562	149497	+	mre(A)_1_U92073	1-936/936	===============	0/0	100.00	100.00	user_db	mre(A)_1_U92073	ODID_ERR4014802	i3186
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1456-PRJ1139-Streptococcus-agalactiae-1D-1467_R1_001.fa	NODE_5_length_167712_cov_10.449557	138308	140227	-	tet(M)_4_X75073	1-1920/1920	===============	0/0	100.00	99.90	user_db	tet(M)_4_X75073	ODID_ERR4014802	i3187
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1457-PRJ1139-Streptococcus-agalactiae-1D-1468_R1_001.fa	NODE_1_length_430363_cov_9.834468	344624	346543	-	tet(M)_4_X75073	1-1920/1920	===============	0/0	100.00	99.90	user_db	tet(M)_4_X75073	ODID_ERR4014803	i3188
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1457-PRJ1139-Streptococcus-agalactiae-1D-1468_R1_001.fa	NODE_2_length_265395_cov_8.503216	176520	177455	+	mre(A)_1_U92073	1-936/936	===============	0/0	100.00	99.89	user_db	mre(A)_1_U92073	ODID_ERR4014803	i3189
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1458-PRJ1139-Streptococcus-agalactiae-1D-1469_R1_001.fa	NODE_1_length_387185_cov_26.707465	371163	373082	-	tet(M)_4_X75073	1-1920/1920	===============	0/0	100.00	99.90	user_db	tet(M)_4_X75073	ODID_ERR4014804	i3190
/home/projects/cge/backup/fastq/cge_private/FOOD_seqdata/NextSeq/NextSeq_109/Assemblies/DTU2019-1458-PRJ1139-Streptococcus-agalactiae-1D-1469_R1_001.fa	NODE_2_length_292861_cov_22.289652	256275	257006	+	erm(A)_2_AF002716	1-732/732	===============	0/0	100.00	100.00	user_db	erm(A)_2_AF002716	ODID_ERR4014804	i3191
